[2017-10-09 14:24:22,150][main]com.ods.manager.QueueManager[73][INFO ]: 初始化队列HandlerQuene完成
[2017-10-09 14:24:22,151][main]com.ods.manager.QueueManager[73][INFO ]: 初始化队列UnpackQueue完成
[2017-10-09 14:24:22,151][main]com.ods.manager.QueueManager[73][INFO ]: 初始化队列PackQueue完成
[2017-10-09 14:24:22,152][main]com.ods.manager.QueueManager[73][INFO ]: 初始化队列TxnQueue完成
[2017-10-09 14:24:22,152][main]com.ods.manager.QueueManager[73][INFO ]: 初始化队列ManagerQuene完成
[2017-10-09 14:24:22,152][main]com.ods.manager.QueueManager[73][INFO ]: 初始化队列FailQueue完成
[2017-10-09 14:24:22,153][main]com.ods.manager.QueueManager[73][INFO ]: 初始化队列SuccessQueue完成
[2017-10-09 14:36:48,795][pool-1-thread-5]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000006加入到队列UnpackQueue完成,操作结果:true
[2017-10-09 14:36:48,995][pool-1-thread-6]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000007加入到队列UnpackQueue完成,操作结果:true
[2017-10-09 14:36:48,995][pool-1-thread-7]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000008加入到队列UnpackQueue完成,操作结果:true
[2017-10-09 14:36:51,198][UnPackService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 UnpackQueue队列元素完成,获取元素的系统流水号:201710091436460000000003
[2017-10-09 14:36:51,200][UnPackService-1]com.ods.manager.QueueManager[91][INFO ]: 201710091436460000000003加入到队列TxnQueue完成,操作结果:true
[2017-10-09 14:36:51,200][UnPackService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 UnpackQueue队列元素完成,获取元素的系统流水号:201710091436470000000004
[2017-10-09 14:36:51,216][TxnService-3]com.ods.manager.QueueManager[107][INFO ]: 获取 TxnQueue队列元素完成,获取元素的系统流水号:201710091436460000000003
[2017-10-09 14:36:51,216][SendSuccMsgService-4]com.ods.manager.QueueManager[107][INFO ]: 获取 SuccessQueue队列元素完成,获取元素的系统流水号:201710091436440000000002
[2017-10-09 14:36:51,216][UnPackService-0]com.ods.manager.QueueManager[107][INFO ]: 获取 UnpackQueue队列元素完成,获取元素的系统流水号:201710091436480000000007
[2017-10-09 14:36:51,216][UnPackService-2]com.ods.manager.QueueManager[107][INFO ]: 获取 UnpackQueue队列元素完成,获取元素的系统流水号:201710091436480000000006
[2017-10-09 14:36:51,216][UnPackService-4]com.ods.manager.QueueManager[107][INFO ]: 获取 UnpackQueue队列元素完成,获取元素的系统流水号:201710091436470000000005
[2017-10-09 14:36:51,309][TxnService-3]com.ods.manager.QueueManager[91][INFO ]: 201710091436460000000003加入到队列PackQueue完成,操作结果:true
[2017-10-09 14:36:51,324][UnPackService-0]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000007加入到队列TxnQueue完成,操作结果:true
[2017-10-09 14:36:51,324][UnPackService-0]com.ods.manager.QueueManager[107][INFO ]: 获取 UnpackQueue队列元素完成,获取元素的系统流水号:201710091436480000000008
[2017-10-09 14:36:51,324][UnPackService-2]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000006加入到队列TxnQueue完成,操作结果:true
[2017-10-09 14:36:51,324][UnPackService-4]com.ods.manager.QueueManager[91][INFO ]: 201710091436470000000005加入到队列TxnQueue完成,操作结果:true
[2017-10-09 14:36:51,324][UnPackService-1]com.ods.manager.QueueManager[91][INFO ]: 201710091436470000000004加入到队列TxnQueue完成,操作结果:true
[2017-10-09 14:36:51,324][UnPackService-0]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000008加入到队列TxnQueue完成,操作结果:true
[2017-10-09 14:36:51,995][TxnService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 TxnQueue队列元素完成,获取元素的系统流水号:201710091436480000000007
[2017-10-09 14:36:51,995][TxnService-1]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000007加入到队列PackQueue完成,操作结果:true
[2017-10-09 14:36:51,995][TxnService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 TxnQueue队列元素完成,获取元素的系统流水号:201710091436480000000006
[2017-10-09 14:36:51,995][TxnService-1]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000006加入到队列PackQueue完成,操作结果:true
[2017-10-09 14:36:51,995][TxnService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 TxnQueue队列元素完成,获取元素的系统流水号:201710091436470000000005
[2017-10-09 14:36:52,011][TxnService-1]com.ods.manager.QueueManager[91][INFO ]: 201710091436470000000005加入到队列PackQueue完成,操作结果:true
[2017-10-09 14:36:52,011][TxnService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 TxnQueue队列元素完成,获取元素的系统流水号:201710091436470000000004
[2017-10-09 14:36:52,026][TxnService-1]com.ods.manager.QueueManager[91][INFO ]: 201710091436470000000004加入到队列PackQueue完成,操作结果:true
[2017-10-09 14:36:52,026][TxnService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 TxnQueue队列元素完成,获取元素的系统流水号:201710091436480000000008
[2017-10-09 14:36:52,026][TxnService-1]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000008加入到队列PackQueue完成,操作结果:true
[2017-10-09 14:36:52,308][EsbPackService-3]com.ods.manager.QueueManager[107][INFO ]: 获取 PackQueue队列元素完成,获取元素的系统流水号:201710091436460000000003
[2017-10-09 14:36:52,308][EsbPackService-4]com.ods.manager.QueueManager[107][INFO ]: 获取 PackQueue队列元素完成,获取元素的系统流水号:201710091436480000000007
[2017-10-09 14:36:52,309][EsbPackService-0]com.ods.manager.QueueManager[107][INFO ]: 获取 PackQueue队列元素完成,获取元素的系统流水号:201710091436470000000004
[2017-10-09 14:36:52,308][EsbPackService-2]com.ods.manager.QueueManager[107][INFO ]: 获取 PackQueue队列元素完成,获取元素的系统流水号:201710091436470000000005
[2017-10-09 14:36:52,308][EsbPackService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 PackQueue队列元素完成,获取元素的系统流水号:201710091436480000000006
[2017-10-09 14:36:52,326][EsbPackService-3]com.ods.manager.QueueManager[91][INFO ]: 201710091436460000000003加入到队列SuccessQueue完成,操作结果:true
[2017-10-09 14:36:52,326][EsbPackService-3]com.ods.manager.QueueManager[107][INFO ]: 获取 PackQueue队列元素完成,获取元素的系统流水号:201710091436480000000008
[2017-10-09 14:36:52,326][EsbPackService-0]com.ods.manager.QueueManager[91][INFO ]: 201710091436470000000004加入到队列SuccessQueue完成,操作结果:true
[2017-10-09 14:36:52,326][EsbPackService-4]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000007加入到队列SuccessQueue完成,操作结果:true
[2017-10-09 14:36:52,326][EsbPackService-2]com.ods.manager.QueueManager[91][INFO ]: 201710091436470000000005加入到队列SuccessQueue完成,操作结果:true
[2017-10-09 14:36:52,326][EsbPackService-1]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000006加入到队列SuccessQueue完成,操作结果:true
[2017-10-09 14:36:52,326][EsbPackService-3]com.ods.manager.QueueManager[91][INFO ]: 201710091436480000000008加入到队列SuccessQueue完成,操作结果:true
[2017-10-09 14:36:56,216][SendSuccMsgService-4]com.ods.manager.QueueManager[107][INFO ]: 获取 SuccessQueue队列元素完成,获取元素的系统流水号:201710091436460000000003
[2017-10-09 14:36:56,216][SendSuccMsgService-1]com.ods.manager.QueueManager[107][INFO ]: 获取 SuccessQueue队列元素完成,获取元素的系统流水号:201710091436480000000006
[2017-10-09 14:36:56,216][SendSuccMsgService-4]com.ods.manager.QueueManager[107][INFO ]: 获取 SuccessQueue队列元素完成,获取元素的系统流水号:201710091436480000000008
[2017-10-09 14:36:56,216][SendSuccMsgService-3]com.ods.manager.QueueManager[107][INFO ]: 获取 SuccessQueue队列元素完成,获取元素的系统流水号:201710091436470000000004
[2017-10-09 14:36:56,216][SendSuccMsgService-0]com.ods.manager.QueueManager[107][INFO ]: 获取 SuccessQueue队列元素完成,获取元素的系统流水号:201710091436480000000007
[2017-10-09 14:36:56,216][SendSuccMsgService-2]com.ods.manager.QueueManager[107][INFO ]: 获取 SuccessQueue队列元素完成,获取元素的系统流水号:201710091436470000000005
